CustomerID,Region,TransactionsCount,LastVisit,StoreCleanliness,StaffHelpfulness,CheckoutEfficiency
8583,West,7,2023-01-06 23:02:00,Poor,Good,Good
8585,Midwest,4,2023-01-06 23:04:00,Poor,Good,Average
8586,Midwest,5,2023-01-06 23:05:00,Poor,Good,Good
8587,West,6,2023-01-06 23:06:00,Good,Good,Average
8588,West,4,2023-01-06 23:07:00,Good,Good,Average
8589,South,5,2023-01-06 23:08:00,Good,Good,Good
8590,South,6,2023-01-06 23:09:00,Average,Good,Average
8591,West,5,2023-01-06 23:10:00,Average,Good,Good
8593,Midwest,9,2023-01-06 23:12:00,Average,Average,Average
8594,West,5,2023-01-06 23:13:00,Good,Good,Good
8595,South,8,2023-01-06 23:14:00,Good,Good,Average
8596,South,7,2023-01-06 23:15:00,Good,Poor,Good
8597,South,6,2023-01-06 23:16:00,Good,Average,Poor
8598,Midwest,5,2023-01-06 23:17:00,Average,Good,Poor
8599,South,12,2023-01-06 23:18:00,Average,Good,Average
8600,South,6,2023-01-06 23:19:00,Average,Good,Poor
8601,Midwest,3,2023-01-06 23:20:00,Good,Good,Average
8602,South,4,2023-01-06 23:21:00,Good,Average,Good
8603,West,11,2023-01-06 23:22:00,Good,Good,Good
8605,Midwest,4,2023-01-06 23:24:00,Good,Good,Average
8606,Midwest,4,2023-01-06 23:25:00,Average,Good,Average
8607,South,7,2023-01-06 23:26:00,Average,Average,Average
8609,South,4,2023-01-06 23:28:00,Poor,Average,Average
8610,West,10,2023-01-06 23:29:00,Average,Poor,Average
8611,Midwest,1,2023-01-06 23:30:00,Good,Good,Average
8612,West,3,2023-01-06 23:31:00,Good,Average,Average
8613,West,6,2023-01-06 23:32:00,Good,Good,Poor
8616,West,6,2023-01-06 23:35:00,Good,Average,Good
8617,West,2,2023-01-06 23:36:00,Good,Average,Good
8621,West,6,2023-01-06 23:40:00,Good,Average,Average
8623,South,5,2023-01-06 23:42:00,Good,Poor,Good
8624,West,4,2023-01-06 23:43:00,Average,Average,Poor
8626,South,3,2023-01-06 23:45:00,Good,Average,Good
8627,Midwest,3,2023-01-06 23:46:00,Average,Average,Average
8628,West,5,2023-01-06 23:47:00,Poor,Good,Average
8629,Midwest,8,2023-01-06 23:48:00,Average,Good,Good
8630,South,5,2023-01-06 23:49:00,Average,Good,Good
8631,South,1,2023-01-06 23:50:00,Good,Average,Average
8634,Midwest,4,2023-01-06 23:53:00,Good,Average,Good
8635,Midwest,7,2023-01-06 23:54:00,Average,Good,Average
8636,West,4,2023-01-06 23:55:00,Average,Average,Average
8637,West,4,2023-01-06 23:56:00,Good,Good,Poor
8638,Midwest,6,2023-01-06 23:57:00,Good,Average,Average
8639,South,7,2023-01-06 23:58:00,Average,Poor,Average
8640,South,6,2023-01-06 23:59:00,Good,Good,Good
8641,West,6,2023-01-07 00:00:00,Average,Average,Good
8642,Midwest,8,2023-01-07 00:01:00,Good,Average,Average
8643,Midwest,3,2023-01-07 00:02:00,Good,Average,Average
8644,Midwest,7,2023-01-07 00:03:00,Good,Good,Good
8645,South,5,2023-01-07 00:04:00,Poor,Good,Average
8646,Midwest,4,2023-01-07 00:05:00,Average,Good,Good
8647,Midwest,4,2023-01-07 00:06:00,Average,Good,Good
8649,South,4,2023-01-07 00:08:00,Good,Good,Good
8652,Midwest,5,2023-01-07 00:11:00,Good,Average,Average
8654,South,4,2023-01-07 00:13:00,Good,Average,Average
8655,Midwest,5,2023-01-07 00:14:00,Good,Average,Good
8656,Midwest,7,2023-01-07 00:15:00,Average,Poor,Average
8657,South,3,2023-01-07 00:16:00,Poor,Poor,Good
8660,West,4,2023-01-07 00:19:00,Average,Good,Average
8661,Midwest,6,2023-01-07 00:20:00,Good,Average,Good
8662,Midwest,7,2023-01-07 00:21:00,Good,Average,Good
8664,Midwest,8,2023-01-07 00:23:00,Good,Average,Average
8665,South,1,2023-01-07 00:24:00,Good,Good,Average
8666,South,2,2023-01-07 00:25:00,Average,Good,Good
8667,South,6,2023-01-07 00:26:00,Poor,Good,Average
8669,Midwest,5,2023-01-07 00:28:00,Average,Average,Good
8670,West,7,2023-01-07 00:29:00,Good,Good,Good
8671,West,5,2023-01-07 00:30:00,Good,Good,Good
8673,Midwest,7,2023-01-07 00:32:00,Average,Good,Poor
8676,Midwest,4,2023-01-07 00:35:00,Good,Average,Average
8678,South,4,2023-01-07 00:37:00,Average,Average,Poor
8679,South,6,2023-01-07 00:38:00,Poor,Average,Poor
8682,West,5,2023-01-07 00:41:00,Good,Average,Average
8684,South,5,2023-01-07 00:43:00,Good,Poor,Good
8685,Midwest,3,2023-01-07 00:44:00,Good,Average,Good
8686,South,5,2023-01-07 00:45:00,Average,Average,Average
8687,Midwest,7,2023-01-07 00:46:00,Average,Poor,Average
8691,Midwest,2,2023-01-07 00:50:00,Average,Average,Average
8692,South,4,2023-01-07 00:51:00,Good,Good,Good
8693,Midwest,7,2023-01-07 00:52:00,Good,Good,Average
8695,South,6,2023-01-07 00:54:00,Good,Poor,Good
8696,South,4,2023-01-07 00:55:00,Good,Good,Average
8697,West,3,2023-01-07 00:56:00,Good,Good,Good
8698,South,4,2023-01-07 00:57:00,Average,Good,Average
8699,Midwest,5,2023-01-07 00:58:00,Poor,Average,Average
8700,South,2,2023-01-07 00:59:00,Good,Good,Good
8701,West,5,2023-01-07 01:00:00,Good,Average,Poor
8702,West,9,2023-01-07 01:01:00,Good,Average,Average
8703,Midwest,6,2023-01-07 01:02:00,Good,Average,Good
8705,Midwest,5,2023-01-07 01:04:00,Average,Average,Good
8706,South,1,2023-01-07 01:05:00,Good,Good,Average
8707,South,6,2023-01-07 01:06:00,Good,Average,Good
8708,South,6,2023-01-07 01:07:00,Average,Average,Poor
8710,South,8,2023-01-07 01:09:00,Good,Good,Poor
8711,West,6,2023-01-07 01:10:00,Good,Average,Average
8712,Midwest,6,2023-01-07 01:11:00,Average,Average,Good
8713,South,5,2023-01-07 01:12:00,Good,Average,Poor
8714,Midwest,4,2023-01-07 01:13:00,Good,Average,Good
8715,West,4,2023-01-07 01:14:00,Average,Average,Average
8716,West,4,2023-01-07 01:15:00,Good,Average,Poor
8717,South,7,2023-01-07 01:16:00,Good,Average,Average
8718,South,2,2023-01-07 01:17:00,Good,Average,Average
8719,West,7,2023-01-07 01:18:00,Average,Good,Average
8720,Midwest,8,2023-01-07 01:19:00,Good,Poor,Good
8721,Midwest,4,2023-01-07 01:20:00,Average,Average,Good
8722,West,2,2023-01-07 01:21:00,Poor,Good,Average
8724,Midwest,5,2023-01-07 01:23:00,Poor,Good,Average
8725,West,3,2023-01-07 01:24:00,Average,Good,Average
8726,South,3,2023-01-07 01:25:00,Average,Good,Good
8727,Midwest,5,2023-01-07 01:26:00,Poor,Poor,Average
8729,Midwest,4,2023-01-07 01:28:00,Good,Good,Poor
8730,Midwest,2,2023-01-07 01:29:00,Good,Average,Good
8732,South,4,2023-01-07 01:31:00,Average,Average,Good
8733,Midwest,6,2023-01-07 01:32:00,Average,Good,Poor
8734,Midwest,6,2023-01-07 01:33:00,Average,Average,Poor
8735,Midwest,5,2023-01-07 01:34:00,Good,Good,Good
8736,West,3,2023-01-07 01:35:00,Poor,Average,Poor
8737,Midwest,14,2023-01-07 01:36:00,Good,Average,Average
8740,South,4,2023-01-07 01:39:00,Good,Good,Good
8741,South,6,2023-01-07 01:40:00,Good,Poor,Average
8742,Midwest,6,2023-01-07 01:41:00,Good,Good,Average
8743,Midwest,6,2023-01-07 01:42:00,Average,Average,Poor
8745,South,4,2023-01-07 01:44:00,Good,Average,Average
8746,South,6,2023-01-07 01:45:00,Average,Average,Good
8751,South,4,2023-01-07 01:50:00,Good,Average,Good
8753,Midwest,5,2023-01-07 01:52:00,Good,Good,Good
8755,West,7,2023-01-07 01:54:00,Good,Good,Average
8756,West,10,2023-01-07 01:55:00,Average,Poor,Good
8758,Midwest,6,2023-01-07 01:57:00,Good,Poor,Good
8760,Midwest,5,2023-01-07 01:59:00,Good,Good,Average
8762,South,7,2023-01-07 02:01:00,Good,Average,Average
8763,South,8,2023-01-07 02:02:00,Average,Good,Average
8764,West,5,2023-01-07 02:03:00,Good,Good,Good
8766,West,3,2023-01-07 02:05:00,Average,Good,Average
8767,West,3,2023-01-07 02:06:00,Good,Average,Average
8769,Midwest,7,2023-01-07 02:08:00,Good,Good,Good
8771,Midwest,6,2023-01-07 02:10:00,Average,Average,Average
8772,Midwest,3,2023-01-07 02:11:00,Average,Average,Good
8773,South,9,2023-01-07 02:12:00,Average,Good,Good
8774,Midwest,8,2023-01-07 02:13:00,Good,Poor,Average
8775,West,4,2023-01-07 02:14:00,Good,Average,Good
8777,West,4,2023-01-07 02:16:00,Average,Good,Poor
8779,West,3,2023-01-07 02:18:00,Good,Average,Average
8780,Midwest,4,2023-01-07 02:19:00,Average,Good,Good
8782,West,6,2023-01-07 02:21:00,Good,Good,Poor
8783,Midwest,3,2023-01-07 02:22:00,Good,Good,Good
8784,South,11,2023-01-07 02:23:00,Good,Average,Good
8785,South,6,2023-01-07 02:24:00,Good,Good,Good
8786,Midwest,5,2023-01-07 02:25:00,Average,Good,Good
8787,Midwest,4,2023-01-07 02:26:00,Average,Average,Good
8788,South,5,2023-01-07 02:27:00,Good,Average,Good
8790,South,7,2023-01-07 02:29:00,Poor,Poor,Average
8791,West,2,2023-01-07 02:30:00,Good,Good,Average
8794,South,9,2023-01-07 02:33:00,Good,Average,Poor
8795,Midwest,3,2023-01-07 02:34:00,Poor,Average,Average
8796,Midwest,3,2023-01-07 02:35:00,Good,Average,Average
8798,South,4,2023-01-07 02:37:00,Average,Good,Average
8800,Midwest,6,2023-01-07 02:39:00,Good,Average,Good
8801,West,7,2023-01-07 02:40:00,Good,Good,Good
8802,Midwest,5,2023-01-07 02:41:00,Average,Good,Good
8803,Midwest,5,2023-01-07 02:42:00,Good,Good,Good
8804,West,6,2023-01-07 02:43:00,Average,Good,Average
8805,South,4,2023-01-07 02:44:00,Good,Good,Average
8806,West,2,2023-01-07 02:45:00,Average,Poor,Good
8807,Midwest,4,2023-01-07 02:46:00,Poor,Average,Average
8808,West,8,2023-01-07 02:47:00,Good,Poor,Good
8812,Midwest,5,2023-01-07 02:51:00,Average,Average,Good
8813,West,4,2023-01-07 02:52:00,Good,Poor,Good
8814,Midwest,8,2023-01-07 02:53:00,Average,Average,Good
8815,South,2,2023-01-07 02:54:00,Good,Good,Good
8816,South,3,2023-01-07 02:55:00,Average,Average,Good
8817,South,3,2023-01-07 02:56:00,Good,Good,Average
8818,Midwest,5,2023-01-07 02:57:00,Average,Average,Average
8819,South,4,2023-01-07 02:58:00,Average,Good,Good
8820,Midwest,5,2023-01-07 02:59:00,Average,Good,Good
8822,West,6,2023-01-07 03:01:00,Good,Good,Poor
8825,West,5,2023-01-07 03:04:00,Average,Average,Average
8826,Midwest,5,2023-01-07 03:05:00,Average,Good,Average
8827,South,9,2023-01-07 03:06:00,Poor,Good,Good
8828,Midwest,8,2023-01-07 03:07:00,Average,Average,Average
8829,Midwest,7,2023-01-07 03:08:00,Average,Average,Average
8830,Midwest,5,2023-01-07 03:09:00,Good,Poor,Poor
8831,Midwest,3,2023-01-07 03:10:00,Good,Good,Good
8832,Midwest,3,2023-01-07 03:11:00,Good,Average,Average
8833,South,9,2023-01-07 03:12:00,Good,Good,Good
8834,South,7,2023-01-07 03:13:00,Average,Good,Average
8835,West,7,2023-01-07 03:14:00,Average,Average,Average
8837,South,5,2023-01-07 03:16:00,Good,Average,Average
8838,South,6,2023-01-07 03:17:00,Good,Good,Average
8839,West,5,2023-01-07 03:18:00,Good,Good,Good
8841,South,4,2023-01-07 03:20:00,Good,Good,Average
8842,West,4,2023-01-07 03:21:00,Good,Average,Poor
8844,West,6,2023-01-07 03:23:00,Good,Good,Good
8846,South,5,2023-01-07 03:25:00,Poor,Good,Average
8847,West,7,2023-01-07 03:26:00,Good,Good,Good
8848,South,4,2023-01-07 03:27:00,Average,Average,Good
8849,Midwest,8,2023-01-07 03:28:00,Good,Average,Average
8851,West,7,2023-01-07 03:30:00,Good,Good,Average
8852,Midwest,1,2023-01-07 03:31:00,Average,Average,Average
8854,South,5,2023-01-07 03:33:00,Average,Average,Good
8855,Midwest,5,2023-01-07 03:34:00,Average,Average,Average
8859,South,5,2023-01-07 03:38:00,Average,Average,Good
8860,South,6,2023-01-07 03:39:00,Good,Poor,Good
8861,South,6,2023-01-07 03:40:00,Good,Average,Good
8862,West,4,2023-01-07 03:41:00,Good,Poor,Good
8863,West,3,2023-01-07 03:42:00,Average,Good,Average
8864,South,4,2023-01-07 03:43:00,Good,Average,Average
8866,South,3,2023-01-07 03:45:00,Good,Average,Good
8867,Midwest,5,2023-01-07 03:46:00,Average,Good,Good
8868,South,2,2023-01-07 03:47:00,Good,Average,Good
8869,South,7,2023-01-07 03:48:00,Good,Poor,Good
8870,Midwest,4,2023-01-07 03:49:00,Good,Good,Average
8871,West,6,2023-01-07 03:50:00,Average,Good,Good
8873,South,2,2023-01-07 03:52:00,Good,Good,Average
8875,West,6,2023-01-07 03:54:00,Good,Average,Good
8878,Midwest,1,2023-01-07 03:57:00,Average,Good,Average
8879,Midwest,2,2023-01-07 03:58:00,Average,Average,Good
8881,South,5,2023-01-07 04:00:00,Average,Average,Average
8882,Midwest,6,2023-01-07 04:01:00,Average,Average,Good
8884,Midwest,6,2023-01-07 04:03:00,Good,Good,Average
8885,West,4,2023-01-07 04:04:00,Good,Good,Average
8886,South,7,2023-01-07 04:05:00,Average,Poor,Average
8887,South,3,2023-01-07 04:06:00,Good,Good,Good
8888,South,4,2023-01-07 04:07:00,Good,Poor,Good
8889,Midwest,7,2023-01-07 04:08:00,Poor,Good,Good
8891,Midwest,5,2023-01-07 04:10:00,Average,Good,Good
8892,West,4,2023-01-07 04:11:00,Average,Average,Average
8893,West,4,2023-01-07 04:12:00,Average,Good,Average
8894,Midwest,6,2023-01-07 04:13:00,Good,Good,Average
8897,Midwest,5,2023-01-07 04:16:00,Good,Good,Average
8898,South,8,2023-01-07 04:17:00,Good,Average,Good
8900,West,4,2023-01-07 04:19:00,Average,Good,Good
8901,Midwest,2,2023-01-07 04:20:00,Average,Good,Good
8902,West,5,2023-01-07 04:21:00,Average,Average,Poor
8903,West,5,2023-01-07 04:22:00,Good,Average,Good
8904,West,3,2023-01-07 04:23:00,Good,Good,Good
8905,South,9,2023-01-07 04:24:00,Good,Average,Average
8906,South,2,2023-01-07 04:25:00,Good,Good,Average
8907,South,9,2023-01-07 04:26:00,Good,Poor,Good
8908,South,5,2023-01-07 04:27:00,Average,Average,Average
8909,South,2,2023-01-07 04:28:00,Good,Good,Good
8910,West,12,2023-01-07 04:29:00,Good,Average,Good
8911,South,7,2023-01-07 04:30:00,Good,Good,Good
8912,West,3,2023-01-07 04:31:00,Average,Average,Good
8913,West,4,2023-01-07 04:32:00,Good,Good,Good
8916,Midwest,7,2023-01-07 04:35:00,Average,Good,Poor
8917,South,3,2023-01-07 04:36:00,Poor,Average,Good
8918,West,6,2023-01-07 04:37:00,Average,Poor,Good
8919,Midwest,5,2023-01-07 04:38:00,Poor,Average,Good
8920,South,4,2023-01-07 04:39:00,Poor,Average,Good
8921,South,3,2023-01-07 04:40:00,Good,Average,Average
8923,South,3,2023-01-07 04:42:00,Good,Average,Average
8924,West,6,2023-01-07 04:43:00,Good,Good,Good
8926,South,2,2023-01-07 04:45:00,Average,Good,Average
8927,South,1,2023-01-07 04:46:00,Poor,Good,Good
8930,West,4,2023-01-07 04:49:00,Poor,Good,Poor
8931,Midwest,3,2023-01-07 04:50:00,Average,Good,Average
8934,South,6,2023-01-07 04:53:00,Average,Average,Good
8935,South,5,2023-01-07 04:54:00,Good,Good,Good
8936,South,4,2023-01-07 04:55:00,Good,Good,Good
8938,West,8,2023-01-07 04:57:00,Good,Good,Good
8939,Midwest,4,2023-01-07 04:58:00,Good,Average,Good
8940,Midwest,7,2023-01-07 04:59:00,Average,Average,Good
8941,Midwest,7,2023-01-07 05:00:00,Average,Average,Poor
8942,Midwest,3,2023-01-07 05:01:00,Good,Average,Good
8943,West,8,2023-01-07 05:02:00,Good,Average,Good
8944,West,4,2023-01-07 05:03:00,Good,Poor,Good
8945,Midwest,3,2023-01-07 05:04:00,Good,Average,Average
8946,West,6,2023-01-07 05:05:00,Good,Average,Good
8947,West,6,2023-01-07 05:06:00,Good,Good,Poor
8948,West,6,2023-01-07 05:07:00,Good,Average,Poor
8950,South,6,2023-01-07 05:09:00,Good,Average,Good
8951,Midwest,7,2023-01-07 05:10:00,Good,Average,Good
8952,West,4,2023-01-07 05:11:00,Good,Good,Good
8954,South,6,2023-01-07 05:13:00,Average,Average,Average
8955,Midwest,8,2023-01-07 05:14:00,Poor,Good,Good
8956,Midwest,5,2023-01-07 05:15:00,Average,Average,Average
8957,South,3,2023-01-07 05:16:00,Good,Good,Average
8958,West,2,2023-01-07 05:17:00,Poor,Good,Average
8959,South,1,2023-01-07 05:18:00,Average,Average,Average
8960,West,7,2023-01-07 05:19:00,Average,Poor,Average
8961,Midwest,7,2023-01-07 05:20:00,Poor,Good,Good
8962,South,7,2023-01-07 05:21:00,Good,Average,Good
8963,Midwest,3,2023-01-07 05:22:00,Average,Good,Good
8965,South,5,2023-01-07 05:24:00,Average,Good,Average
8966,South,6,2023-01-07 05:25:00,Average,Good,Good
8967,South,8,2023-01-07 05:26:00,Average,Average,Good
8968,South,10,2023-01-07 05:27:00,Poor,Good,Good
8969,South,5,2023-01-07 05:28:00,Good,Good,Good
8972,South,4,2023-01-07 05:31:00,Poor,Average,Good
8973,Midwest,3,2023-01-07 05:32:00,Good,Good,Average
8975,Midwest,6,2023-01-07 05:34:00,Poor,Average,Average
8976,South,2,2023-01-07 05:35:00,Average,Average,Good
8977,Midwest,1,2023-01-07 05:36:00,Average,Good,Average
8978,South,4,2023-01-07 05:37:00,Good,Good,Good
8979,South,11,2023-01-07 05:38:00,Average,Poor,Average
8980,Midwest,3,2023-01-07 05:39:00,Good,Average,Good
8981,West,2,2023-01-07 05:40:00,Good,Poor,Average
8982,South,4,2023-01-07 05:41:00,Average,Average,Poor
8983,South,4,2023-01-07 05:42:00,Average,Average,Average
8984,South,9,2023-01-07 05:43:00,Good,Average,Average
8986,South,2,2023-01-07 05:45:00,Good,Good,Average
8987,Midwest,6,2023-01-07 05:46:00,Average,Average,Poor
8988,West,5,2023-01-07 05:47:00,Good,Average,Good
8989,West,6,2023-01-07 05:48:00,Average,Average,Good
8990,South,4,2023-01-07 05:49:00,Poor,Good,Poor
8991,Midwest,1,2023-01-07 05:50:00,Good,Good,Average
8993,Midwest,5,2023-01-07 05:52:00,Good,Good,Average
8994,Midwest,7,2023-01-07 05:53:00,Good,Good,Average
8995,Midwest,9,2023-01-07 05:54:00,Average,Good,Good
8996,South,2,2023-01-07 05:55:00,Average,Average,Average
8998,West,4,2023-01-07 05:57:00,Average,Good,Poor
9000,West,4,2023-01-07 05:59:00,Average,Good,Average
9001,West,7,2023-01-07 06:00:00,Good,Average,Average
9002,South,5,2023-01-07 06:01:00,Poor,Average,Good
9003,South,3,2023-01-07 06:02:00,Good,Good,Good
9004,Midwest,6,2023-01-07 06:03:00,Average,Good,Average
9005,South,2,2023-01-07 06:04:00,Good,Good,Good
9006,Midwest,6,2023-01-07 06:05:00,Good,Average,Poor
9007,Midwest,4,2023-01-07 06:06:00,Good,Good,Average
9008,South,4,2023-01-07 06:07:00,Average,Good,Good
9009,Midwest,6,2023-01-07 06:08:00,Average,Average,Good
9010,South,2,2023-01-07 06:09:00,Poor,Average,Good
9011,Midwest,4,2023-01-07 06:10:00,Good,Average,Average
9012,Midwest,1,2023-01-07 06:11:00,Good,Poor,Good
9015,Midwest,6,2023-01-07 06:14:00,Good,Poor,Good
9018,West,4,2023-01-07 06:17:00,Average,Good,Good
9020,South,11,2023-01-07 06:19:00,Average,Good,Good
9021,Midwest,2,2023-01-07 06:20:00,Good,Average,Good
9022,West,3,2023-01-07 06:21:00,Average,Poor,Good
9023,Midwest,2,2023-01-07 06:22:00,Poor,Average,Good
9024,Midwest,3,2023-01-07 06:23:00,Good,Poor,Good
9025,South,7,2023-01-07 06:24:00,Good,Good,Good
9026,Midwest,4,2023-01-07 06:25:00,Good,Average,Poor
9027,South,5,2023-01-07 06:26:00,Good,Average,Good
9029,West,5,2023-01-07 06:28:00,Good,Good,Average
9030,Midwest,5,2023-01-07 06:29:00,Good,Poor,Good
9031,Midwest,7,2023-01-07 06:30:00,Good,Good,Average
9032,South,6,2023-01-07 06:31:00,Good,Average,Average
9033,Midwest,3,2023-01-07 06:32:00,Good,Average,Good
9034,West,7,2023-01-07 06:33:00,Good,Average,Good
9035,Midwest,6,2023-01-07 06:34:00,Average,Good,Average
9036,South,5,2023-01-07 06:35:00,Average,Average,Good
9038,West,6,2023-01-07 06:37:00,Good,Good,Good
9039,South,6,2023-01-07 06:38:00,Good,Average,Good
9042,Midwest,5,2023-01-07 06:41:00,Good,Average,Average
9043,West,6,2023-01-07 06:42:00,Average,Average,Average
9044,Midwest,7,2023-01-07 06:43:00,Average,Good,Average
9045,Midwest,5,2023-01-07 06:44:00,Average,Average,Good
9047,Midwest,5,2023-01-07 06:46:00,Average,Average,Good
9048,South,5,2023-01-07 06:47:00,Average,Average,Average
9049,West,4,2023-01-07 06:48:00,Good,Good,Average
9050,South,7,2023-01-07 06:49:00,Average,Good,Good
9051,West,3,2023-01-07 06:50:00,Average,Good,Good
9052,South,4,2023-01-07 06:51:00,Good,Poor,Average
9054,Midwest,2,2023-01-07 06:53:00,Average,Good,Good
9055,South,4,2023-01-07 06:54:00,Average,Good,Good
9056,West,3,2023-01-07 06:55:00,Average,Good,Poor
9057,West,7,2023-01-07 06:56:00,Average,Average,Good
9061,West,4,2023-01-07 07:00:00,Good,Good,Good
9062,West,7,2023-01-07 07:01:00,Average,Average,Average
9063,West,6,2023-01-07 07:02:00,Good,Good,Good
9064,Midwest,5,2023-01-07 07:03:00,Average,Good,Good
9065,South,2,2023-01-07 07:04:00,Good,Good,Good
9066,Midwest,7,2023-01-07 07:05:00,Average,Average,Good
9067,Midwest,7,2023-01-07 07:06:00,Average,Average,Average
9068,South,6,2023-01-07 07:07:00,Good,Average,Good
9071,West,8,2023-01-07 07:10:00,Good,Good,Good
9072,West,7,2023-01-07 07:11:00,Good,Good,Average
9073,Midwest,8,2023-01-07 07:12:00,Average,Good,Good
9074,South,2,2023-01-07 07:13:00,Average,Average,Average
9075,Midwest,7,2023-01-07 07:14:00,Good,Good,Average
9076,South,3,2023-01-07 07:15:00,Average,Average,Average
9077,West,3,2023-01-07 07:16:00,Poor,Poor,Average
9078,West,11,2023-01-07 07:17:00,Average,Poor,Good
9079,South,9,2023-01-07 07:18:00,Good,Good,Good
9081,Midwest,4,2023-01-07 07:20:00,Good,Good,Poor
9082,Midwest,3,2023-01-07 07:21:00,Average,Average,Good
9083,Midwest,7,2023-01-07 07:22:00,Average,Poor,Poor
9084,West,5,2023-01-07 07:23:00,Average,Poor,Average
9085,Midwest,6,2023-01-07 07:24:00,Good,Good,Average
9087,Midwest,9,2023-01-07 07:26:00,Good,Good,Good
9088,West,10,2023-01-07 07:27:00,Good,Poor,Average
9090,South,6,2023-01-07 07:29:00,Good,Average,Average
9091,Midwest,3,2023-01-07 07:30:00,Average,Average,Average
9093,Midwest,3,2023-01-07 07:32:00,Good,Average,Good
9094,South,3,2023-01-07 07:33:00,Average,Good,Average
9095,South,2,2023-01-07 07:34:00,Poor,Poor,Good
9096,West,2,2023-01-07 07:35:00,Average,Good,Good
9097,Midwest,4,2023-01-07 07:36:00,Average,Good,Good
9099,West,7,2023-01-07 07:38:00,Good,Average,Good
9100,Midwest,9,2023-01-07 07:39:00,Good,Good,Average
9101,South,1,2023-01-07 07:40:00,Average,Average,Good
9102,West,8,2023-01-07 07:41:00,Average,Average,Good
9103,Midwest,5,2023-01-07 07:42:00,Good,Good,Average
9104,South,4,2023-01-07 07:43:00,Good,Good,Good
9106,Midwest,3,2023-01-07 07:45:00,Average,Poor,Poor
9108,West,3,2023-01-07 07:47:00,Average,Average,Good
9110,South,5,2023-01-07 07:49:00,Poor,Average,Poor
9111,West,3,2023-01-07 07:50:00,Average,Average,Good
9112,South,7,2023-01-07 07:51:00,Good,Good,Good
9113,South,8,2023-01-07 07:52:00,Good,Average,Good
9114,Midwest,7,2023-01-07 07:53:00,Poor,Average,Good
9115,Midwest,8,2023-01-07 07:54:00,Good,Poor,Average
9116,Midwest,4,2023-01-07 07:55:00,Poor,Poor,Good
9117,South,6,2023-01-07 07:56:00,Good,Average,Average
